"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime","param"
"547","USGS-TX","USGS Texas Water Science Center","nwistx.01.02000341","Sample-Routine","Water","Surface Water",2019-12-16,"10:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200",NA,NA,"Stable, normal stage","Routine sample","30","USGS parameter code 82398","Single vertical","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.081,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2020-01-29,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2019-12-16 16:30:00,NA,"Nitrogen Suspended mg/l"
"548","USGS-TX","USGS Texas Water Science Center","nwistx.01.01601145","Sample-Routine","Water","Surface Water",2015-12-08,"11:20:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057410","organics",NA,"Falling stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.184,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2015-12-29,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2015-12-08 17:20:00,NA,"Nitrogen Suspended mg/l"
"549","USGS-TX","USGS Texas Water Science Center","nwistx.01.01000205","Sample-Routine","Water","Surface Water",2009-12-09,"15:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-08057410","A-3450126 Attention: Charlie Patton TPCN 25mL of sample passed through each filter L-3450126 Updated time from 033000 per Rosendale.  KB 03/04/10",NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US D-95 Teflon bottle",NA,"Nitrogen","Suspended",0.156,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2010-02-24,NA,"Laboratory Reporting Level",0.034,"mg/l",NA,"NWIS",2009-12-09 21:30:00,NA,"Nitrogen Suspended mg/l"
"550","USGS-TX","USGS Texas Water Science Center","nwistx.01.02000760","Sample-Routine","Water","Surface Water",2020-01-21,"09:40:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200",NA,NA,"Stable, normal stage","Routine sample","30","USGS parameter code 82398","Single vertical","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.063,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2020-02-18,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2020-01-21 15:40:00,NA,"Nitrogen Suspended mg/l"
"551","USGS-TX","USGS Texas Water Science Center","nwistx.01.01800185","Sample-Routine","Water","Surface Water",2017-11-06,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200","L-3110091 Chilled containers received warm at 6.1   Degrees C",NA,"Stable, normal stage","Routine sample","30","USGS parameter code 82398","Single vertical","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.086,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2017-12-05,"sample was warm when received","Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2017-11-06 16:00:00,NA,"Nitrogen Suspended mg/l"
"552","USGS-TX","USGS Texas Water Science Center","nwistx.01.00900250","Sample-Routine","Water","Surface Water",2009-02-25,"10:50:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650","tech sample",NA,"Stable, normal stage","Snowmelt","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-95 Teflon bottle",NA,"Nitrogen","Suspended",1.44,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2009-03-16,NA,"Laboratory Reporting Level",0.02,"mg/l",NA,"NWIS",2009-02-25 16:50:00,NA,"Nitrogen Suspended mg/l"
"553","USGS-TX","USGS Texas Water Science Center","nwistx.01.00300136","Sample-Routine","Water","Surface Water",2002-12-10,"10:15:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057410",NA,NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US D-95 Teflon bottle",NA,"Nitrogen","Suspended",0.501,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,NA,2002-12-19,NA,"Lower Reporting Limit",0.022,"mg/l",NA,"NWIS",2002-12-10 16:15:00,NA,"Nitrogen Suspended mg/l"
"554","USGS-TX","USGS Texas Water Science Center","nwistx.01.01501430","Sample-Routine","Water","Surface Water",2015-02-04,"14:20:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","USGS - Texas Water Science Center","USGS-08057200","A-0370043 TPCN Volumes: 24, 24, 22",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.044,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2015-03-17,"below the reporting level but at or above the detection level","Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2015-02-04 20:20:00,NA,"Nitrogen Suspended mg/l"
"555","USGS-TX","USGS Texas Water Science Center","nwistx.01.01000391","Sample-Routine","Water","Surface Water",2010-02-04,"13:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-08057410","A-0390009 Attention: Charlie Patton TPCN 20mL of sample passed through each filter L-0390009 Received February 6, 2010",NA,"Rising stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US D-96 bag sampler",NA,"Nitrogen","Suspended",0.424,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2010-03-30,NA,"Laboratory Reporting Level",0.034,"mg/l",NA,"NWIS",2010-02-04 19:30:00,NA,"Nitrogen Suspended mg/l"
"556","USGS-TX","USGS Texas Water Science Center","nwistx.01.01200285","Sample-Routine","Water","Surface Water",2012-01-11,"16:10:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650","L-0130048 project acct change per geneva, paa, 1/19/12",NA,"Falling stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US D-95 Teflon bottle",NA,"Nitrogen","Suspended",1.49,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2012-01-30,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2012-01-11 22:10:00,NA,"Nitrogen Suspended mg/l"
"557","USGS-TX","USGS Texas Water Science Center","nwistx.01.00800375","Sample-Routine","Water","Surface Water",2008-02-28,"09:40:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","tech sample;no hydro event or condition given;from teflon churn",NA,"Not determined","Routine sample","70","USGS parameter code 82398","Grab sample  (dip)","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.21,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2008-04-01,NA,"Laboratory Reporting Level",0.04,"mg/l",NA,"NWIS",2008-02-28 15:40:00,NA,"Nitrogen Suspended mg/l"
"558","USGS-TX","USGS Texas Water Science Center","nwistx.01.01200227","Sample-Routine","Water","Surface Water",2011-12-20,"09:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","L-3570032 FED EX LATE DELIVERY  expired proposal corrected to CL12001 to complete log in, paa, 12/28/11",NA,"Stable, normal stage","Routine sample","50","USGS parameter code 82398","Point sample","Open-Mouth Bottle",NA,"Nitrogen","Suspended",0.7,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2012-01-23,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2011-12-20 15:30:00,NA,"Nitrogen Suspended mg/l"
"559","USGS-TX","USGS Texas Water Science Center","nwistx.01.00700426","Sample-Routine","Water","Surface Water",2007-02-13,"16:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","A-2629511 Oxygen Isotope Sample  PIC/TPCN volume-40mL",NA,"Not determined","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.075,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,NA,2007-02-27,NA,"Lower Reporting Limit",0.022,"mg/l",NA,"NWIS",2007-02-13 22:30:00,NA,"Nitrogen Suspended mg/l"
"560","USGS-TX","USGS Texas Water Science Center","nwistx.01.01501448","Sample-Routine","Water","Surface Water",2015-02-17,"11:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200","A-0490007 TPCN volumes: 24, 24, 21",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.112,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2015-03-23,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2015-02-17 17:30:00,NA,"Nitrogen Suspended mg/l"
"561","USGS-TX","USGS Texas Water Science Center","nwistx.01.01400261","Sample-Routine","Water","Surface Water",2013-11-12,"15:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey","USGS-08116650","A-3180142 TPCN VOLUMES: FILTER #1 = 7.0mL FILTER # 2 = 5.0mL FILTER # 3 = 5.0mL Equipment last used (8/7/2013 at Rosharon) L-3180142 proj acct changed per Duhon, paa, 11/15/13",NA,"Falling stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","US DH-2 Bag Sampler",NA,"Nitrogen","Suspended",0.71,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2014-02-19,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2013-11-12 21:00:00,NA,"Nitrogen Suspended mg/l"
"562","USGS-TX","USGS Texas Water Science Center","nwistx.01.01900658","Sample-Routine","Water","Surface Water",2019-02-05,"10:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650","L-0380131 Changed date from 2018 to 2019. 2/8/2019 mec",NA,"Stable, high stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","US DH-2 Bag Sampler",NA,"Nitrogen","Suspended",0.541,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2019-03-04,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2019-02-05 16:30:00,NA,"Nitrogen Suspended mg/l"
"563","USGS-TX","USGS Texas Water Science Center","nwistx.01.01700826","Sample-Routine","Water","Surface Water",2016-12-06,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650",NA,NA,"Rising stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US DH-2 Bag Sampler",NA,"Nitrogen","Suspended",1.22,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2016-12-13,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2016-12-06 16:00:00,NA,"Nitrogen Suspended mg/l"
"564","USGS-TX","USGS Texas Water Science Center","nwistx.01.01201073","Sample-Routine","Water","Surface Water",2012-02-16,"09:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","L-0520019 expired proposal corrected to CL12001 to complete log in of custom LCs, paa, 2/21/12",NA,"Stable, normal stage","Routine sample","50","USGS parameter code 82398","Point sample","Open-Mouth Bottle",NA,"Nitrogen","Suspended",1.41,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2012-02-27,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2012-02-16 15:00:00,NA,"Nitrogen Suspended mg/l"
"565","USGS-TX","USGS Texas Water Science Center","nwistx.01.01801257","Sample-Routine","Water","Surface Water",2018-03-05,"11:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200","MM-53745A",NA,"Falling stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.069,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2018-04-05,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2018-03-05 17:30:00,NA,"Nitrogen Suspended mg/l"
"566","USGS-TX","USGS Texas Water Science Center","nwistx.01.00200454","Sample-Routine","Water","Surface Water",2002-02-13,"16:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200",NA,NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.061,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,NA,2002-03-19,NA,"Lower Reporting Limit",0.022,"mg/l",NA,"NWIS",2002-02-13 22:30:00,NA,"Nitrogen Suspended mg/l"
"567","USGS-TX","USGS Texas Water Science Center","nwistx.01.00400555","Quality Control Sample-Field Replicate","Water","Surface Water",2004-02-25,"13:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","A-1389514 oxygen isotope sample",NA,"Not determined","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.218,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,NA,2004-03-18,NA,"Lower Reporting Limit",0.022,"mg/l",NA,"NWIS",2004-02-25 19:30:00,NA,"Nitrogen Suspended mg/l"
"568","USGS-TX","USGS Texas Water Science Center","nwistx.01.02000396","Sample-Routine","Water","Surface Water",2019-12-17,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000",NA,NA,"Stable, normal stage","Routine sample","15","USGS parameter code 82398","10 or more equal width verticals, equal non-iso transit rate limited by velocity","US DH-81",NA,"Nitrogen","Suspended",0.095,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2020-01-29,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2019-12-17 16:00:00,NA,"Nitrogen Suspended mg/l"
"569","USGS-TX","USGS Texas Water Science Center","nwistx.01.01400864","Sample-Routine","Water","Surface Water",2014-02-04,"15:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","USGS-TX WSC Water-Quality Lab, Fort Worth, TX (KIR fwr)","USGS-08057410","A-0370063 TPCN volume: 25, 23, 23",NA,"Rising stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.313,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2014-04-21,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2014-02-04 21:00:00,NA,"Nitrogen Suspended mg/l"
"570","USGS-TX","USGS Texas Water Science Center","nwistx.01.01300388","Sample-Routine","Water","Surface Water",2012-12-03,"11:15:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","USGS-TX WSC Water-Quality Lab, Fort Worth, TX (KIR fwr)","USGS-08057200",NA,NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Grab sample",NA,"Nitrogen","Suspended",0.161,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2013-01-22,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2012-12-03 17:15:00,NA,"Nitrogen Suspended mg/l"
"571","USGS-TX","USGS Texas Water Science Center","nwistx.01.01501434","Sample-Routine","Water","Surface Water",2015-02-10,"11:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650","A-0430079 Equipment last used at Rosharon on 1/13/15. TPCN #1 =15.0mL, TPCN #2 =19.5mL, TPCN #3 =15.0mL",NA,"Falling stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","US DH-95 Teflon bottle",NA,"Nitrogen","Suspended",0.294,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2015-03-19,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2015-02-10 17:30:00,NA,"Nitrogen Suspended mg/l"
"572","USGS-TX","USGS Texas Water Science Center","nwistx.01.00300294","Sample-Routine","Water","Surface Water",2003-01-13,"10:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200","L-0150078 RU is extra, no asr or btl request, paa, 1/15/03",NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.128,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,NA,2003-02-04,NA,"Lower Reporting Limit",0.022,"mg/l",NA,"NWIS",2003-01-13 16:30:00,NA,"Nitrogen Suspended mg/l"
"573","USGS-TX","USGS Texas Water Science Center","nwistx.01.01000514","Quality Control Sample-Field Replicate","Water","Surface Water",2010-03-11,"11:10:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650","A-0710080 Volume filtered for TPCN samples = 11,17, 20   Please send a copy of lab log-in to macherry@usgs.gov",NA,"Stable, normal stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","US D-96 bag sampler",NA,"Nitrogen","Suspended",0.415,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2010-04-22,NA,"Laboratory Reporting Level",0.034,"mg/l",NA,"NWIS",2010-03-11 17:10:00,NA,"Nitrogen Suspended mg/l"
"574","USGS-TX","USGS Texas Water Science Center","nwistx.01.00200270","Sample-Routine","Water","Surface Water",2002-01-09,"11:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057410","L-0110040 nreq for RU, fields provided, paa, 1/14/02",NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US D-95 Teflon bottle",NA,"Nitrogen","Suspended",0.11,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,NA,2002-03-14,NA,"Lower Reporting Limit",0.022,"mg/l",NA,"NWIS",2002-01-09 17:30:00,NA,"Nitrogen Suspended mg/l"
"575","USGS-TX","USGS Texas Water Science Center","nwistx.01.01701528","Sample-Routine","Water","Surface Water",2017-03-07,"10:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057410","MM-50640A",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.225,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2017-03-23,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2017-03-07 16:30:00,NA,"Nitrogen Suspended mg/l"
